Date,Country,New Cases,Cumulative Cases,New Deaths,Cumulative Deaths,Stringency Index,Government Response Index,Containment Index,Economic Support Index
20/2/2021,US,67806,27750397,1837,499673,68.06,66.35,66.9,62.5
21/2/2021,US,72906,27823303,1238,500911,68.06,66.35,66.9,62.5
22/2/2021,US,69631,27892934,1314,502225,68.06,66.35,66.9,62.5
23/2/2021,US,53992,27946926,2275,504500,68.06,66.35,66.9,62.5
24/2/2021,US,55864,28002790,3183,507683,68.06,66.35,66.9,62.5
25/2/2021,US,69267,28072057,2433,510116,68.06,66.35,66.9,62.5
26/2/2021,US,75437,28147494,2079,512195,68.06,66.35,66.9,62.5
27/2/2021,US,73453,28220947,1522,513717,68.06,67.6,68.33,62.5
28/2/2021,US,72996,28293943,1092,514809,68.06,67.6,68.33,62.5
1/3/2021,US,69545,28363488,1515,516324,68.06,67.6,68.33,62.5
2/3/2021,US,50194,28413682,1941,518265,68.06,67.6,68.33,62.5
3/3/2021,US,51100,28464782,2481,520746,68.06,67.6,68.33,62.5
4/3/2021,US,55363,28520145,1922,522668,64.35,65.52,65.95,62.5
5/3/2021,US,64273,28584418,1803,524471,64.35,65.52,65.95,62.5
6/3/2021,US,65806,28650224,1510,525981,64.35,65.52,65.95,62.5
7/3/2021,US,65637,28715861,703,526684,64.35,65.52,65.95,62.5
8/3/2021,US,57906,28773767,736,527420,64.35,65.52,65.95,62.5
9/3/2021,US,42111,28815878,1805,529225,64.35,65.52,65.95,62.5
10/3/2021,US,43161,28859039,1570,530795,64.35,65.52,65.95,62.5
11/3/2021,US,53809,28912848,1558,532353,64.35,65.52,65.95,62.5
12/3/2021,US,60869,28973717,1545,533898,64.35,65.52,65.95,62.5
13/3/2021,US,60308,29034025,1031,534929,64.35,65.52,65.95,62.5
14/3/2021,US,62503,29096528,585,535514,64.35,65.52,65.95,62.5
15/3/2021,US,52686,29149214,748,536262,64.35,65.52,65.95,62.5
16/3/2021,US,42393,29191607,1179,537441,64.35,65.52,65.95,62.5
17/3/2021,US,45186,29236793,1227,538668,64.35,65.52,65.95,62.5
18/3/2021,US,52164,29288957,1646,540314,64.35,65.52,65.95,62.5
19/3/2021,US,57808,29346765,1127,541441,64.35,65.52,65.95,62.5
20/3/2021,US,58402,29405167,740,542181,64.35,65.52,65.95,62.5
21/3/2021,US,61405,29466572,488,542669,64.35,65.52,65.95,62.5
22/3/2021,US,60643,29527215,721,543390,66.2,66.56,67.14,62.5
23/3/2021,US,39024,29566239,875,544265,61.57,63.96,64.17,62.5
24/3/2021,US,55399,29621638,1510,545775,61.57,63.96,64.17,62.5
25/3/2021,US,59983,29681621,1400,547175,61.57,63.96,64.17,62.5
26/3/2021,US,65751,29747372,1151,548326,61.57,63.96,64.17,62.5
27/3/2021,US,67796,29815168,796,549122,61.57,63.96,64.17,62.5
28/3/2021,US,71388,29886556,525,549647,61.57,63.96,64.17,62.5
29/3/2021,US,63131,29949687,704,550351,58.8,62.4,62.38,62.5
30/3/2021,US,47266,29996953,883,551234,56.94,62.6,62.62,62.5
31/3/2021,US,61844,30058797,1078,552312,56.94,62.6,62.62,62.5
1/4/2021,US,62561,30121358,1077,553389,56.94,62.6,62.62,62.5
2/4/2021,US,69552,30190910,954,554343,56.94,62.6,62.62,62.5
3/4/2021,US,74707,30265617,751,555094,56.94,62.6,62.62,62.5
4/4/2021,US,64869,30330486,297,555391,56.94,62.6,62.62,62.5
5/4/2021,US,67736,30398222,505,555896,56.94,62.6,62.62,62.5
6/4/2021,US,41253,30439475,860,556756,56.94,62.6,62.62,62.5
7/4/2021,US,63035,30502510,2594,559350,56.94,62.6,62.62,62.5
8/4/2021,US,61226,30563736,1028,560378,56.94,62.6,62.62,62.5
9/4/2021,US,76069,30639805,891,561269,56.94,62.6,62.62,62.5
10/4/2021,US,76573,30716378,712,561981,56.94,62.6,62.62,62.5
11/4/2021,US,80567,30796945,305,562286,56.94,62.6,62.62,62.5
12/4/2021,US,68114,30865059,474,562760,56.94,62.6,62.62,62.5
13/4/2021,US,53594,30918653,831,563591,56.94,62.6,62.62,62.5
14/4/2021,US,57801,30976454,956,564547,56.94,62.6,62.62,62.5
15/4/2021,US,77231,31053685,906,565453,56.94,62.6,62.62,62.5
16/4/2021,US,74225,31127910,879,566332,56.94,62.6,62.62,62.5
17/4/2021,US,72382,31200292,701,567033,56.94,62.6,62.62,62.5
18/4/2021,US,75086,31275378,339,567372,56.94,62.6,62.62,62.5
19/4/2021,US,70121,31345499,497,567869,56.94,63.85,64.05,62.5
20/4/2021,US,53170,31398669,843,568712,56.94,63.85,64.05,62.5
21/4/2021,US,44409,31443078,860,569572,56.94,63.85,64.05,62.5
22/4/2021,US,59744,31502822,968,570540,56.94,63.85,64.05,62.5
23/4/2021,US,63523,31566345,778,571318,56.94,63.85,64.05,62.5
24/4/2021,US,65060,31631405,751,572069,56.94,63.85,64.05,62.5
25/4/2021,US,61884,31693289,293,572362,56.94,63.85,64.05,62.5
26/4/2021,US,56630,31749919,490,572852,56.94,63.85,64.05,62.5
27/4/2021,US,40961,31790880,654,573506,56.94,63.85,64.05,62.5
28/4/2021,US,28756,31819636,968,574474,56.94,63.85,64.05,62.5
29/4/2021,US,51594,31871230,877,575351,56.94,63.85,64.05,62.5
30/4/2021,US,54600,31925830,750,576101,56.94,63.85,64.05,62.5
1/5/2021,US,59748,31985578,716,576817,56.94,63.85,64.05,62.5
2/5/2021,US,53619,32039197,340,577157,56.94,63.85,64.05,62.5
3/5/2021,US,50396,32089593,500,577657,56.94,63.85,64.05,62.5
4/5/2021,US,37543,32127136,876,578533,56.94,63.85,64.05,62.5
5/5/2021,US,32382,32159518,795,579328,56.94,65.1,65.48,62.5
6/5/2021,US,44514,32204032,798,580126,56.94,65.1,65.48,62.5
7/5/2021,US,44855,32248887,759,580885,56.94,65.1,65.48,62.5
8/5/2021,US,44787,32293674,631,581516,56.94,65.1,65.48,62.5
9/5/2021,US,45192,32338866,249,581765,52.31,60.94,62.5,50.0
10/5/2021,US,38091,32376957,412,582177,52.31,60.94,62.5,50.0
11/5/2021,US,27426,32404383,688,582865,52.31,60.94,62.5,50.0
12/5/2021,US,22334,32426717,769,583634,52.31,60.94,62.5,50.0
13/5/2021,US,34676,32461393,767,584401,52.31,60.94,62.5,50.0
14/5/2021,US,35093,32496486,657,585058,52.31,60.94,62.5,50.0
15/5/2021,US,37587,32534073,500,585558,52.31,60.94,62.5,50.0
16/5/2021,US,40431,32574504,277,585835,52.31,60.94,62.5,50.0
17/5/2021,US,30732,32605236,396,586231,52.31,60.94,62.5,50.0
18/5/2021,US,17984,32623220,771,587002,52.31,60.94,62.5,50.0
19/5/2021,US,23942,32647162,677,587679,52.31,60.94,62.5,50.0
20/5/2021,US,29792,32676954,678,588357,52.31,60.94,62.5,50.0
21/5/2021,US,29296,32706250,616,588973,52.31,60.94,62.5,50.0
22/5/2021,US,28743,32734993,498,589471,52.31,60.94,62.5,50.0
23/5/2021,US,27921,32762914,198,589669,46.76,55.21,55.95,50.0
24/5/2021,US,21034,32783948,446,590115,46.76,55.21,55.95,50.0
25/5/2021,US,13925,32797873,634,590749,46.76,55.21,55.95,50.0
26/5/2021,US,22239,32820112,979,591728,46.76,55.21,55.95,50.0
27/5/2021,US,24435,32844547,1362,593090,46.76,55.21,55.95,50.0
28/5/2021,US,24462,32869009,563,593653,46.76,55.21,55.95,50.0
29/5/2021,US,22401,32891410,333,593986,46.76,55.21,55.95,50.0
30/5/2021,US,25091,32916501,135,594121,46.76,55.21,55.95,50.0
31/5/2021,US,12677,32929178,153,594274,46.76,55.21,55.95,50.0
1/6/2021,US,9821,32938999,651,594925,46.76,55.21,55.95,50.0
2/6/2021,US,3678,32942677,559,595484,46.76,55.21,55.95,50.0
3/6/2021,US,20641,32963318,619,596103,46.76,55.21,55.95,50.0
4/6/2021,US,15989,32979307,527,596630,46.76,55.21,55.95,50.0
5/6/2021,US,18568,32997875,385,597015,46.76,55.21,55.95,50.0
6/6/2021,US,17729,33015604,172,597187,46.76,55.21,55.95,50.0
7/6/2021,US,11608,33027212,318,597505,46.76,55.21,55.95,50.0
8/6/2021,US,15410,33042622,342,597847,46.76,55.21,55.95,50.0
9/6/2021,US,13739,33056361,451,598298,46.76,55.21,55.95,50.0
10/6/2021,US,16551,33072912,433,598731,46.76,55.21,55.95,50.0
11/6/2021,US,22053,33094965,651,599382,46.76,55.21,55.95,50.0
12/6/2021,US,13304,33108269,294,599676,46.76,55.21,55.95,50.0
13/6/2021,US,12354,33120623,114,599790,46.76,55.21,55.95,50.0
14/6/2021,US,11678,33132301,181,599971,58.8,61.98,63.69,50.0
15/6/2021,US,8197,33140498,321,600292,58.8,61.98,63.69,50.0
16/6/2021,US,11180,33151678,377,600669,58.8,61.98,63.69,50.0
17/6/2021,US,11954,33163632,286,600955,58.8,61.98,63.69,50.0
18/6/2021,US,11767,33175399,600,601555,58.8,61.98,63.69,50.0
19/6/2021,US,14796,33190195,173,601728,58.8,61.98,63.69,50.0
20/6/2021,US,9786,33199981,89,601817,58.8,61.98,63.69,50.0
21/6/2021,US,7045,33207026,277,602094,61.57,63.54,65.48,50.0
22/6/2021,US,9839,33216865,328,602422,61.57,63.54,65.48,50.0
23/6/2021,US,13790,33230655,381,602803,61.57,63.54,65.48,50.0
24/6/2021,US,12874,33243529,345,603148,61.57,63.54,65.48,50.0
25/6/2021,US,14239,33257768,498,603646,61.57,63.54,65.48,50.0
26/6/2021,US,15239,33273007,151,603797,61.57,63.54,65.48,50.0
27/6/2021,US,12370,33285377,77,603874,61.57,63.54,65.48,50.0
28/6/2021,US,8426,33293803,155,604029,61.57,63.54,65.48,50.0
29/6/2021,US,5558,33299361,318,604347,61.57,65.62,67.86,50.0
30/6/2021,US,18442,33317803,251,604598,61.57,65.62,67.86,50.0
1/7/2021,US,15199,33333002,310,604908,61.57,65.62,67.86,50.0
2/7/2021,US,10959,33343961,476,605384,61.57,65.62,67.86,50.0
3/7/2021,US,18156,33362117,82,605466,61.57,65.62,67.86,50.0
4/7/2021,US,16123,33378240,37,605503,61.57,65.62,67.86,50.0
5/7/2021,US,5372,33383612,51,605554,61.57,65.62,67.86,50.0
6/7/2021,US,3180,33386792,341,605895,61.57,65.62,67.86,50.0
7/7/2021,US,5614,33392406,295,606190,61.57,65.62,67.86,50.0
8/7/2021,US,36990,33429396,260,606450,49.54,58.85,60.12,50.0
9/7/2021,US,22569,33451965,507,606957,49.54,58.85,60.12,50.0
10/7/2021,US,26570,33478535,140,607097,49.54,58.85,60.12,50.0
11/7/2021,US,28187,33506722,31,607128,49.54,58.85,60.12,50.0
12/7/2021,US,8224,33514946,246,607374,49.54,58.85,60.12,50.0
13/7/2021,US,37319,33552265,358,607732,49.54,58.85,60.12,50.0
14/7/2021,US,20450,33572715,335,608067,49.54,58.85,60.12,50.0
15/7/2021,US,32107,33604822,286,608353,49.54,58.85,60.12,50.0
16/7/2021,US,38707,33643529,396,608749,49.54,58.85,60.12,50.0
17/7/2021,US,39073,33682602,74,608823,49.54,58.85,60.12,50.0
18/7/2021,US,40553,33723155,141,608964,49.54,58.85,60.12,50.0
19/7/2021,US,11414,33734569,218,609182,49.54,58.85,60.12,50.0
20/7/2021,US,59631,33794200,293,609475,49.54,58.85,60.12,50.0
21/7/2021,US,34678,33828878,339,609814,49.54,58.85,60.12,50.0
22/7/2021,US,208627,34037505,332,610146,49.54,58.85,60.12,50.0
23/7/2021,US,55209,34092714,530,610676,49.54,58.85,60.12,50.0
24/7/2021,US,63988,34156702,121,610797,49.54,58.85,60.12,50.0
25/7/2021,US,66785,34223487,46,610843,49.54,58.85,60.12,50.0
26/7/2021,US,21088,34244575,278,611121,49.54,56.77,57.74,50.0
27/7/2021,US,98849,34343424,444,611565,49.54,56.77,57.74,50.0
28/7/2021,US,47989,34391413,391,611956,49.54,56.77,57.74,50.0
29/7/2021,US,82375,34473788,327,612283,49.54,56.77,57.74,50.0
30/7/2021,US,106184,34579972,896,613179,49.54,56.77,57.74,50.0
31/7/2021,US,79568,34659540,155,613334,49.54,56.77,57.74,50.0
1/8/2021,US,107367,34766907,78,613412,49.54,53.65,57.74,25.0
2/8/2021,US,29504,34796411,461,613873,49.54,53.65,57.74,25.0
3/8/2021,US,135274,34931685,589,614462,49.54,56.77,57.74,50.0
4/8/2021,US,78722,35010407,497,614959,49.54,56.77,57.74,50.0
5/8/2021,US,127247,35137654,544,615503,49.54,56.77,57.74,50.0
6/8/2021,US,109432,35247086,1157,616660,49.54,56.77,57.74,50.0
7/8/2021,US,119775,35366861,232,616892,49.54,56.77,57.74,50.0
8/8/2021,US,134400,35501261,128,617020,49.54,56.77,57.74,50.0
9/8/2021,US,105724,35606985,508,617528,49.54,56.77,57.74,50.0
10/8/2021,US,50860,35657845,810,618338,56.02,60.42,61.9,50.0
11/8/2021,US,166521,35824366,353,618691,56.02,60.42,61.9,50.0
12/8/2021,US,133326,35957692,634,619325,56.02,60.42,61.9,50.0
13/8/2021,US,141652,36099344,1904,621229,56.02,60.42,61.9,50.0
14/8/2021,US,140676,36240020,254,621483,56.02,60.42,61.9,50.0
15/8/2021,US,145237,36385257,180,621663,56.02,60.42,61.9,50.0
16/8/2021,US,181433,36566690,706,622369,56.02,60.42,61.9,50.0
17/8/2021,US,96898,36663588,987,623356,56.02,60.42,61.9,50.0
18/8/2021,US,113803,36777391,1167,624523,56.02,60.42,61.9,50.0
19/8/2021,US,149314,36926705,929,625452,56.02,60.42,61.9,50.0
20/8/2021,US,158509,37085214,2658,628110,56.02,60.42,61.9,50.0
21/8/2021,US,134939,37220153,516,628626,56.02,60.42,61.9,50.0
22/8/2021,US,185176,37405329,190,628816,56.02,60.42,61.9,50.0
23/8/2021,US,141113,37546442,920,629736,56.02,60.42,61.9,50.0
24/8/2021,US,42515,37588957,1385,631121,56.02,60.42,61.9,50.0
25/8/2021,US,227282,37816239,1473,632594,56.02,60.42,61.9,50.0
26/8/2021,US,172744,37988983,1305,633899,56.02,60.42,61.9,50.0
27/8/2021,US,189129,38178112,3096,636995,56.02,60.42,61.9,50.0
28/8/2021,US,165231,38343343,549,637544,56.02,60.42,61.9,50.0
29/8/2021,US,0,38343343,296,637840,56.02,60.42,61.9,50.0
30/8/2021,US,280846,38624189,1183,639023,57.87,61.46,63.1,50.0
31/8/2021,US,178264,38802453,1341,640364,57.87,61.46,63.1,50.0
1/9/2021,US,134701,38937154,1984,642348,57.87,61.46,63.1,50.0
2/9/2021,US,154059,39091213,1591,643939,57.87,61.46,63.1,50.0
3/9/2021,US,226459,39317672,3837,647776,57.87,61.46,63.1,50.0
4/9/2021,US,165043,39482715,531,648307,57.87,61.46,63.1,50.0
5/9/2021,US,158027,39640742,365,648672,57.87,58.33,63.1,25.0
6/9/2021,US,95570,39736312,531,649203,57.87,58.33,63.1,25.0
7/9/2021,US,58889,39795201,1442,650645,57.87,58.33,63.1,25.0
8/9/2021,US,247820,40043021,2146,652791,57.87,58.33,63.1,25.0
9/9/2021,US,122980,40166001,1926,654717,57.87,58.33,63.1,25.0
10/9/2021,US,164380,40330381,4275,658992,57.87,58.33,63.1,25.0
22/1/2020,United Kingdom,0,0,0,0,5.56,5.21,5.95,0.0
23/1/2020,United Kingdom,0,0,0,0,5.56,5.21,5.95,0.0
24/1/2020,United Kingdom,0,0,0,0,5.56,5.21,5.95,0.0
25/1/2020,United Kingdom,0,0,0,0,5.56,5.21,5.95,0.0
26/1/2020,United Kingdom,0,0,0,0,5.56,5.21,5.95,0.0
27/1/2020,United Kingdom,0,0,0,0,5.56,5.21,5.95,0.0
28/1/2020,United Kingdom,0,0,0,0,5.56,5.21,5.95,0.0
29/1/2020,United Kingdom,0,0,0,0,5.56,5.21,5.95,0.0
30/1/2020,United Kingdom,0,0,0,0,5.56,5.21,5.95,0.0
31/1/2020,United Kingdom,0,0,0,0,8.33,13.02,14.88,0.0
1/2/2020,United Kingdom,2,2,0,0,8.33,13.02,14.88,0.0
2/2/2020,United Kingdom,0,2,0,0,11.11,14.58,16.67,0.0
3/2/2020,United Kingdom,0,2,0,0,11.11,14.58,16.67,0.0
4/2/2020,United Kingdom,0,2,0,0,11.11,14.58,16.67,0.0
5/2/2020,United Kingdom,0,2,0,0,11.11,14.58,16.67,0.0
6/2/2020,United Kingdom,0,2,0,0,11.11,14.58,16.67,0.0
7/2/2020,United Kingdom,1,3,0,0,11.11,14.58,16.67,0.0
8/2/2020,United Kingdom,0,3,0,0,11.11,14.58,16.67,0.0
9/2/2020,United Kingdom,0,3,0,0,11.11,14.58,16.67,0.0
10/2/2020,United Kingdom,4,7,0,0,11.11,14.58,16.67,0.0
11/2/2020,United Kingdom,1,8,0,0,11.11,14.58,16.67,0.0
12/2/2020,United Kingdom,0,8,0,0,11.11,14.58,16.67,0.0
13/2/2020,United Kingdom,1,9,0,0,11.11,14.58,16.67,0.0
14/2/2020,United Kingdom,0,9,0,0,11.11,14.58,16.67,0.0
15/2/2020,United Kingdom,0,9,0,0,11.11,14.58,16.67,0.0
16/2/2020,United Kingdom,0,9,0,0,11.11,14.58,16.67,0.0
17/2/2020,United Kingdom,0,9,0,0,11.11,14.58,16.67,0.0
18/2/2020,United Kingdom,0,9,0,0,11.11,14.58,16.67,0.0
19/2/2020,United Kingdom,0,9,0,0,11.11,14.58,16.67,0.0
20/2/2020,United Kingdom,0,9,0,0,11.11,14.58,16.67,0.0
21/2/2020,United Kingdom,0,9,0,0,11.11,14.58,16.67,0.0
22/2/2020,United Kingdom,0,9,0,0,11.11,14.58,16.67,0.0
23/2/2020,United Kingdom,1,10,0,0,11.11,14.58,16.67,0.0
24/2/2020,United Kingdom,0,10,0,0,11.11,14.58,16.67,0.0
25/2/2020,United Kingdom,1,11,0,0,11.11,14.58,16.67,0.0
26/2/2020,United Kingdom,2,13,0,0,11.11,14.58,16.67,0.0
27/2/2020,United Kingdom,5,18,0,0,11.11,14.58,16.67,0.0
28/2/2020,United Kingdom,4,22,0,0,11.11,14.58,16.67,0.0
29/2/2020,United Kingdom,8,30,0,0,11.11,14.58,16.67,0.0
1/3/2020,United Kingdom,12,42,0,0,11.11,14.58,16.67,0.0
2/3/2020,United Kingdom,5,47,0,0,11.11,14.58,16.67,0.0
3/3/2020,United Kingdom,22,69,0,0,11.11,14.58,16.67,0.0
4/3/2020,United Kingdom,39,108,0,0,11.11,14.58,16.67,0.0
5/3/2020,United Kingdom,56,164,0,0,11.11,14.58,16.67,0.0
6/3/2020,United Kingdom,56,220,1,1,11.11,14.58,16.67,0.0
7/3/2020,United Kingdom,50,270,1,2,11.11,14.58,16.67,0.0
8/3/2020,United Kingdom,81,351,0,2,11.11,14.58,16.67,0.0
9/3/2020,United Kingdom,68,419,1,3,11.11,14.58,16.67,0.0
10/3/2020,United Kingdom,57,476,4,7,11.11,14.58,16.67,0.0
11/3/2020,United Kingdom,147,623,0,7,11.11,14.58,16.67,0.0
12/3/2020,United Kingdom,265,888,2,9,11.11,8.33,9.52,0.0
13/3/2020,United Kingdom,405,1293,1,10,12.96,9.38,10.71,0.0
14/3/2020,United Kingdom,481,1774,19,29,12.96,9.38,10.71,0.0
15/3/2020,United Kingdom,479,2253,14,43,12.96,9.38,10.71,0.0
16/3/2020,United Kingdom,363,2616,23,66,16.67,11.46,13.1,0.0
17/3/2020,United Kingdom,442,3058,17,83,22.22,17.71,16.67,25.0
18/3/2020,United Kingdom,610,3668,35,118,31.48,22.92,22.62,25.0
19/3/2020,United Kingdom,770,4438,46,164,31.48,26.04,22.62,50.0
20/3/2020,United Kingdom,1002,5440,32,196,37.04,33.85,26.19,87.5
21/3/2020,United Kingdom,1048,6488,58,254,47.22,39.58,32.74,87.5
22/3/2020,United Kingdom,1263,7751,35,289,62.04,47.92,42.26,87.5
23/3/2020,United Kingdom,1190,8941,76,365,78.24,63.28,59.82,87.5
24/3/2020,United Kingdom,1375,10316,148,513,79.63,64.06,60.71,87.5
25/3/2020,United Kingdom,2325,12641,191,704,79.63,64.06,60.71,87.5
26/3/2020,United Kingdom,2376,15017,182,886,79.63,65.62,60.71,100.0
27/3/2020,United Kingdom,2690,17707,288,1174,79.63,65.62,60.71,100.0
28/3/2020,United Kingdom,3086,20793,292,1466,79.63,65.62,60.71,100.0
29/3/2020,United Kingdom,3186,23979,213,1679,79.63,65.62,60.71,100.0
30/3/2020,United Kingdom,2814,26793,374,2053,79.63,65.62,60.71,100.0
31/3/2020,United Kingdom,2856,29649,404,2457,79.63,65.62,60.71,100.0
1/4/2020,United Kingdom,4262,33911,673,3130,79.63,65.62,60.71,100.0
2/4/2020,United Kingdom,4512,38423,657,3787,79.63,65.62,60.71,100.0
3/4/2020,United Kingdom,4935,43358,737,4524,79.63,65.62,60.71,100.0
4/4/2020,United Kingdom,4858,48216,757,5281,79.63,65.62,60.71,100.0
5/4/2020,United Kingdom,4896,53112,601,5882,79.63,65.62,60.71,100.0
6/4/2020,United Kingdom,4003,57115,570,6452,79.63,65.62,60.71,100.0
7/4/2020,United Kingdom,3585,60700,1105,7557,79.63,65.62,60.71,100.0
8/4/2020,United Kingdom,5263,65963,1032,8589,79.63,65.62,60.71,100.0
9/4/2020,United Kingdom,5433,71396,1117,9706,79.63,65.62,60.71,100.0
10/4/2020,United Kingdom,5119,76515,1123,10829,79.63,65.62,60.71,100.0
11/4/2020,United Kingdom,4854,81369,844,11673,79.63,65.62,60.71,100.0
12/4/2020,United Kingdom,4308,85677,657,12330,79.63,65.62,60.71,100.0
13/4/2020,United Kingdom,3559,89236,725,13055,79.63,65.62,60.71,100.0
14/4/2020,United Kingdom,3479,92715,1080,14135,79.63,65.62,60.71,100.0
15/4/2020,United Kingdom,4167,96882,884,15019,79.63,65.62,60.71,100.0
16/4/2020,United Kingdom,4294,101176,1040,16059,79.63,65.62,60.71,100.0
17/4/2020,United Kingdom,5042,106218,914,16973,79.63,65.62,60.71,100.0
18/4/2020,United Kingdom,5274,111492,1108,18081,79.63,65.62,60.71,100.0
19/4/2020,United Kingdom,4936,116428,433,18514,79.63,65.62,60.71,100.0
20/4/2020,United Kingdom,4699,121127,576,19090,79.63,65.62,60.71,100.0
21/4/2020,United Kingdom,3852,124979,1224,20314,79.63,65.62,60.71,100.0
22/4/2020,United Kingdom,4844,129823,857,21171,79.63,65.62,60.71,100.0
23/4/2020,United Kingdom,4767,134590,684,21855,79.63,65.62,60.71,100.0
24/4/2020,United Kingdom,5492,140082,1018,22873,79.63,65.62,60.71,100.0
25/4/2020,United Kingdom,5139,145221,816,23689,79.63,65.62,60.71,100.0
26/4/2020,United Kingdom,4948,150169,364,24053,79.63,65.62,60.71,100.0
27/4/2020,United Kingdom,3746,153915,323,24376,79.63,65.62,60.71,100.0
28/4/2020,United Kingdom,3471,157386,971,25347,79.63,66.41,61.61,100.0
29/4/2020,United Kingdom,4697,162083,771,26118,79.63,66.41,61.61,100.0
30/4/2020,United Kingdom,4718,166801,636,26754,79.63,66.41,61.61,100.0
1/5/2020,United Kingdom,5424,172225,700,27454,79.63,66.41,61.61,100.0
2/5/2020,United Kingdom,4960,177185,585,28039,79.63,66.41,61.61,100.0
3/5/2020,United Kingdom,4730,181915,253,28292,79.63,66.41,61.61,100.0
4/5/2020,United Kingdom,3227,185142,273,28565,79.63,66.41,61.61,100.0
5/5/2020,United Kingdom,2980,188122,725,29290,79.63,66.41,61.61,100.0
6/5/2020,United Kingdom,3384,191506,647,29937,79.63,66.41,61.61,100.0
7/5/2020,United Kingdom,3677,195183,458,30395,79.63,66.41,61.61,100.0
8/5/2020,United Kingdom,3822,199005,580,30975,79.63,66.41,61.61,100.0
9/5/2020,United Kingdom,3766,202771,275,31250,79.63,66.41,61.61,100.0
10/5/2020,United Kingdom,3059,205830,217,31467,79.63,66.41,61.61,100.0
11/5/2020,United Kingdom,2161,207991,188,31655,77.78,65.36,60.42,100.0
12/5/2020,United Kingdom,2319,210310,615,32270,77.78,65.36,60.42,100.0
13/5/2020,United Kingdom,3574,213884,448,32718,71.3,61.72,56.25,100.0
14/5/2020,United Kingdom,3389,217273,353,33071,71.3,61.72,56.25,100.0
15/5/2020,United Kingdom,3309,220582,351,33422,71.3,61.72,56.25,100.0
16/5/2020,United Kingdom,2627,223209,411,33833,71.3,61.72,56.25,100.0
17/5/2020,United Kingdom,2527,225736,67,33900,71.3,61.72,56.25,100.0
18/5/2020,United Kingdom,2078,227814,146,34046,71.3,63.8,58.63,100.0
19/5/2020,United Kingdom,1832,229646,501,34547,71.3,63.8,58.63,100.0
20/5/2020,United Kingdom,2574,232220,329,34876,71.3,63.8,58.63,100.0
21/5/2020,United Kingdom,3051,235271,273,35149,71.3,63.8,58.63,100.0
22/5/2020,United Kingdom,2706,237977,291,35440,71.3,63.8,58.63,100.0
23/5/2020,United Kingdom,2566,240543,220,35660,71.3,63.8,58.63,100.0
24/5/2020,United Kingdom,2054,242597,379,36039,71.3,63.8,58.63,100.0
25/5/2020,United Kingdom,1527,244124,104,36143,71.3,63.8,58.63,100.0
26/5/2020,United Kingdom,1364,245488,131,36274,71.3,63.8,58.63,100.0
27/5/2020,United Kingdom,1617,247105,422,36696,71.3,66.93,62.2,100.0
28/5/2020,United Kingdom,1655,248760,343,37039,71.3,66.93,62.2,100.0
29/5/2020,United Kingdom,1826,250586,274,37313,69.44,65.89,61.01,100.0
30/5/2020,United Kingdom,1754,252340,154,37467,69.44,65.89,61.01,100.0
31/5/2020,United Kingdom,1527,253867,60,37527,69.44,65.89,61.01,100.0
1/6/2020,United Kingdom,1120,254987,86,37613,67.59,67.97,63.39,100.0
2/6/2020,United Kingdom,1082,256069,250,37863,67.59,67.97,63.39,100.0
3/6/2020,United Kingdom,1440,257509,254,38117,67.59,67.97,63.39,100.0
4/6/2020,United Kingdom,1486,258995,130,38247,67.59,67.97,63.39,100.0
5/6/2020,United Kingdom,1362,260357,258,38505,67.59,67.97,63.39,100.0
6/6/2020,United Kingdom,1254,261611,143,38648,67.59,67.97,63.39,100.0
7/6/2020,United Kingdom,1124,262735,54,38702,67.59,67.97,63.39,100.0
8/6/2020,United Kingdom,807,263542,47,38749,73.15,71.09,66.96,100.0
9/6/2020,United Kingdom,721,264263,197,38946,73.15,71.09,66.96,100.0
10/6/2020,United Kingdom,1099,265362,164,39110,73.15,71.09,66.96,100.0
11/6/2020,United Kingdom,1152,266514,76,39186,73.15,71.09,66.96,100.0
12/6/2020,United Kingdom,1190,267704,131,39317,73.15,71.09,66.96,100.0
13/6/2020,United Kingdom,1010,268714,107,39424,73.15,71.09,66.96,100.0
14/6/2020,United Kingdom,1058,269772,27,39451,73.15,71.09,66.96,100.0
15/6/2020,United Kingdom,894,270666,29,39480,71.3,70.05,65.77,100.0
16/6/2020,United Kingdom,818,271484,120,39600,71.3,70.05,65.77,100.0
17/6/2020,United Kingdom,1044,272528,110,39710,71.3,70.05,65.77,100.0
18/6/2020,United Kingdom,1103,273631,67,39777,71.3,70.05,65.77,100.0
19/6/2020,United Kingdom,1012,274643,84,39861,71.3,70.05,65.77,100.0
20/6/2020,United Kingdom,1028,275671,71,39932,71.3,70.05,65.77,100.0
21/6/2020,United Kingdom,995,276666,31,39963,71.3,70.05,65.77,100.0
22/6/2020,United Kingdom,687,277353,13,39976,71.3,71.61,67.56,100.0
23/6/2020,United Kingdom,637,277990,94,40070,71.3,71.61,67.56,100.0
24/6/2020,United Kingdom,896,278886,87,40157,71.3,71.61,67.56,100.0
25/6/2020,United Kingdom,887,279773,99,40256,71.3,71.61,67.56,100.0
26/6/2020,United Kingdom,778,280551,77,40333,71.3,71.61,67.56,100.0
27/6/2020,United Kingdom,719,281270,40,40373,71.3,71.61,67.56,100.0
28/6/2020,United Kingdom,671,281941,31,40404,71.3,71.61,67.56,100.0
